RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Thu Oct 10 20:37:21 2019
elapsed time: 3e-08s
Source: /app/node0/item-22001 | Message ID: 1 | Time generated: 0.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22098 | Message ID: 98 | Time generated: 97.100000 | Time sentFromSrcR: 97.519643 | Time receivedFromSrcR: 97.547467 |End 
Source: /app/node0/item-22099 | Message ID: 99 | Time generated: 98.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22100 | Message ID: 100 | Time generated: 99.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node5/item-22099 | Message ID: 99 | Time generated: 98.100000 | Time sentFromSrcR: 109.219643 | Time receivedFromSrcR: 109.233627 |End 
Source: /app/node2/item-22094 | Message ID: 94 | Time generated: 93.100000 | Time sentFromSrcR: 109.219643 | Time receivedFromSrcR: 109.247467 |End 
Source: /app/node3/item-22095 | Message ID: 95 | Time generated: 94.100000 | Time sentFromSrcR: 109.219643 | Time receivedFromSrcR: 109.261307 |End 
Source: /app/node3/item-22099 | Message ID: 99 | Time generated: 98.100000 | Time sentFromSrcR: 109.219643 | Time receivedFromSrcR: 109.275147 |End 
Source: /app/node8/item-22093 | Message ID: 93 | Time generated: 92.100000 | Time sentFromSrcR: 109.219643 | Time receivedFromSrcR: 109.288987 |End 
Source: /app/node0/item-22094 | Message ID: 94 | Time generated: 93.100000 | Time sentFromSrcR: 109.219643 | Time receivedFromSrcR: 109.302827 |End 
Source: /app/node2/item-22096 | Message ID: 96 | Time generated: 95.100000 | Time sentFromSrcR: 109.219643 | Time receivedFromSrcR: 109.316667 |End 
